,Title,Published_date,Views,Likes,Desc,Comments,Duration,Caption,Month
1072,Falaknuma Das Official Trailer Telugu | Vishwak Sen | Vivek Sagar | Tharun Bhascker,2019-05-13,5302549,87197,"Rugged and fiery with a reason! Presenting the official trailer of #FalaknumaDas starring Vishwak Sen! Watch it now ! 

Movie - Falaknuma Das
Starring - Vishwak Sen, Saloni Misra, Harshita Gaur, Prashanthi Charuolingah, Uttej, Tharun Bhascker
Directed by Vishwak Sen
Producer - Karate Raju
Original Sound Track by Vivek Sagar
Rap written and sung by - Aditya Rao Gangasani
Cinematographer- Vidya Sagar Chinta
Art-Akhila Pemmasani, Tarun, Vinod 
Editor - Ravi Teja
Executive producer - Sandeep Cherlapally
Production - Jay Chandra and Gopal Upadhyay
Co producer - Manik Rao Katokar Manoj Kumar Katokar
Banner - Vanmaye Creations In association with Vishwak Sen cinemas & Terranova Pictures & Media 9 Creative Works
Presents - Suresh Productionss
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
Instagram: sonymusic_south",3138,PT2M20S,false,May
1073,7UP Madras Gig - Season 2 - Avizhaai Promo | Darbuka Siva | Karky | Sanjana,2019-05-09,53239,1504,"#DarbukaSiva’s pulsating bass fuelled dance anthem of #7UPMadrasGigS2 is here! In the layered lyrics of #Karky, #Avizhaai is all about letting loose to the groove. Check this out and stay tuned for the full song video dropping soon!


Produced & Conceptualised by - Sony Music & Knack Studios
Jewellery Partner- NAC Jewellers
Television Partner - Sun Music
Streaming Partner - Gaana
Radio Partner -  92.7 Big FM

Director - Amith Krishnan
Cinematographer - Gopinath D
Art Director - Udayakumar K
Costume Designer - Pallavi Singh
Choreographer - Anusha Swamy
Asst Choreographer Sanjay Vishal
Creative Producer - Harish Ram L H
Line Producers - Roll Time Studios LLP
Production executive - PA. Surendar

Starring - Sanjana Sarathy 

Song credits: 
SINGER: Sanjana Kalmanje
MUSIC COMPOSER: Darbuka Siva
LYRICIST: Karky

Direction Team
Vandana Surya
Manojkumar
Ramanathan Sathyamoorthy

Cinematography Team
Srikanth
Anand
Pushparaj
Vithagan Suryan
Santhosh
Akash Girish

Dancers - Sarath, Sibi, Naveen, Alfred, Parvathi, Varshini, Champa, Mithila

Costume Team
Shruthi Manjari
Jasmine Joseph

Colourist - Babu (Knack Studios )
DI  Line Producer (Knack studios) - V. Krishna Rao
DI Editor (Knack studios) - S. Balakrishnan, L. Dhananjayambi
Data Management (Knack studios)- K. Sarath Babu, V. Rama Krishnan, D. Shanmuga Pandiyan

Focus Puller - Subbu

Camera Assistant
Arunachalam
Selva
Ravi Prasadh Unit
Manimaran
Suresh
Manikandan
Palanikumar
Anandan
Ramanreddy
Parthiban
Venkatesan
Murugan
Murali
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
Instagram: https://www.instagram.com/sonymusic_south/",45,PT43S,false,May
1074,"Monster - You Can't Stop Me Theme | SJ Suryah, Priya BhavaniShankar, Justin Prabhakaran, Nelson",2019-05-08,7297,153,"Theme - You Can't Stop Me
Movie - Monster
Cast - SJ Suryah, Priya BhavaniShankar, Karunakaran
Music - Justin Prabhakaran
Written & Director - Nelson Venkatesan 
Producer - S R Prakash Babu, S R Prabhu, R Thangaprabaharan, P Gopinath
Banner - Potential Studios LLP

MUSICIAN CREDITS
STRINGS AND BRASS : FAME'S MACEDONIAN SYMPHONIC ORCHESTRA 
CONDUCTOR : OLEG KONDRATENKO
ORCHESTRATOR: JOAQUIM BADIA 
ADDITIONAL ORCHESTRATION: BALASUBRAMANIAN G
SCORE COMPOSED AND ARRANGED BY JUSTIN PRABHAKRAN
SOUND RECORDIST : ALEN HADZI STEFANOV
PRO TOOLS OPERATOR: IGOR VASILEV
STAGE MANAGERS : RISTE TRAJKOVSKI - ILIJA GRKOVSKI
INDIA ORCHESTRA AND ORCHESTRATION CO-ORDINATOR: ANDREW T. MACKAY/BOHEMIA JUNCTION LTD.

MIXED BY SHASHA JANKOVIC AT FAME’S STUDIOS, SKOPJE, MACEDON

MASTERED BY CHRISTIAN WRIGHT AT ABBEY ROAD STUDIOS, LONDON, UK

MIX AND MASTERING CO-ORDINATOR ANDREW T MACKAY/ BOHEMIA JUNCTION LIMITED

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",10,PT2M5S,false,May
1075,"Monster - Into The World Theme | SJ Suryah, Priya BhavaniShankar, Justin Prabhakaran, Nelson",2019-05-08,29114,573,"Theme - Into The World
Movie - Monster
Cast - SJ Suryah, Priya BhavaniShankar, Karunakaran
Music - Justin Prabhakaran
Written & Director - Nelson Venkatesan 
Producer - S R Prakash Babu, S R Prabhu, R Thangaprabaharan, P Gopinath
Banner - Potential Studios LLP

MUSICIAN CREDITS
STRINGS AND BRASS : FAME'S MACEDONIAN SYMPHONIC ORCHESTRA 
CONDUCTOR : OLEG KONDRATENKO
ORCHESTRATOR: JOAQUIM BADIA 
ADDITIONAL ORCHESTRATION: BALASUBRAMANIAN G
SCORE COMPOSED AND ARRANGED BY JUSTIN PRABHAKRAN
SOUND RECORDIST : ALEN HADZI STEFANOV
PRO TOOLS OPERATOR: IGOR VASILEV
STAGE MANAGERS : RISTE TRAJKOVSKI - ILIJA GRKOVSKI
INDIA ORCHESTRA AND ORCHESTRATION CO-ORDINATOR: ANDREW T. MACKAY/BOHEMIA JUNCTION LTD.
MIXED BY SHASHA JANKOVIC AT FAME’S STUDIOS, SKOPJE, MACEDON
MASTERED BY CHRISTIAN WRIGHT AT ABBEY ROAD STUDIOS, LONDON, UK
MIX AND MASTERING CO-ORDINATOR ANDREW T MACKAY/ BOHEMIA JUNCTION LIMITED
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",32,PT2M2S,false,May
1076,"Monster - Oda Mudiyadhu Lyric | SJ Suryah, Priya BhavaniShankar, Justin Prabhakaran, Nelson",2019-05-08,22976,443,"Song - Oda Mudiyadhu
Movie - Monster
Singer - S.J.Suryah,  Sivam
Lyrics - Justin Prabhakaran
Cast - SJ Suryah, Priya BhavaniShankar, Karunakaran
Music - Justin Prabhakaran
Written & Director - Nelson Venkatesan 
Producer - S R Prakash Babu, S R Prabhu, R Thangaprabaharan, P Gopinath
Banner - Potential Studios LLP

MUSICIANS CREDITS:
SINGER : S J SURYA, SIVAM
LYRICS  :  JUSTIN PRABHAKARAN
RECORDED AT THE STATION INN
MUSICIANS CO-ORDINATORS : ANTONY RAJ (THE STATION INN), NIRMAL RAJ (HYMN STUDIO)    
MIXED BY  B.THIRU@ BERACHAH STUDIOS CHENNAI
MASTERED BY N. DAVID SELVAM @ BERACHAH STUDIOS CHENNAI
SONG COMPOSED AND ARRANGED BY JUSTIN PRABHAKARAN

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",29,PT2M57S,false,May
1077,"Monster - Theera Kadhal Lyric | SJ Suryah, Priya BhavaniShankar, Justin Prabhakaran, Nelson",2019-05-08,238084,2944,"Song - Theera Kadhal
Movie - Monster
Singer - Sathya Prakash
Lyrics - Karthik Netha
Cast - SJ Suryah, Priya BhavaniShankar, Karunakaran
Music - Justin Prabhakaran
Written & Director - Nelson Venkatesan 
Producer - S R Prakash Babu, S R Prabhu, R Thangaprabaharan, P Gopinath
Banner - Potential Studios LLP

MUSICIANS CREDITS:
SINGER : SATHYA PRAKASH
LYRICS  :  KARTHIK NETHA
BACKING VOCALS : SAM P. KEERTHAN, SETHIL DASS, YOGI SEKAR , DR NARAYANAN
PRIYA PRAKASH, P. SHARMILA, KARPAGAM, HEMAMBIGA
FLUTE : VIJAY ANAND
SOLO VIOLIN : RITHU VYSAKH
ELECTRIC GUITAR : JOSH MARK RAJ 
BASS GUITAR : NAVEEN

MUSICIANS CO-ORDINATORS : ANTONY RAJ (THE STATION INN), NIRMAL RAJ (HYMN STUDIO)    

RECORDING ENGINEERS :  LIGESH ( VOICE & VISION), ADITHYAN (2BQ STUDIO), SENTHIL PRASAD (VANAJ KESAV DIGI AUDIOWAVES), AVINASH (20DB STUDIO) NIRANJAN ( AKASH STUDIO BANGALORE),

MIXING & MASTERING ENGINEER – BALU THANKACHAN (20DB STUDIO) 
MIXING & MASTERING ASSISTED BY AVINASH (20DB STUDIO)

SONG COMPOSED AND ARRANGED BY JUSTIN PRABHAKARAN

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",147,PT4M32S,false,May
1078,"Monster - Ennai Theadi Lyric | SJ Suryah, Priya BhavaniShankar, Justin Prabhakaran, Nelson",2019-05-08,300160,3614,"Song - Ennai Theadi
Movie - Monster
Singer - Sean Roldan, Shalini
Lyrics - Sankar Doss
Cast - SJ Suryah, Priya BhavaniShankar, Karunakaran
Music - Justin Prabhakaran
Written & Director - Nelson Venkatesan 
Producer - S R Prakash Babu, S R Prabhu, R Thangaprabaharan, P Gopinath
Banner - Potential Studios LLP

MUSICIANS CREDITS:
SINGER : SEAN ROLDAN, JKA SHALINI
LYRICS  :  SANKAR DOSS
BACKING VOICALS :  SAM P. KEERTHAN, SETHIL DASS, YOGI SEKAR , DR NARAYANAN
PRIYA PRAKASH, P. SHARMILA, KARPAGAM, HEMAMBIGA
FLUTE : VIJAY ANAND
GUITARS : SAM SOLOMON, VAGU MAZAN

MUSICIANS CO-ORDINATORS : ANTONY RAJ (THE STATION INN), NIRMAL RAJ   (HYMN STUDIO)    

RECORDING ENGINEERS :  LIGESH ( VOICE & VISION), ADITHYAN (2BQ STUDIO), SENTHIL PRASAD ( VANAJ KESAV DIGI AUDIO WAVES), AVINASH (20DB STUDIO) NIRANJAN ( AKASH STUDIO BANGALORE)

MIXING & MASTERING ENGINEER – BALU THANKACHAN (20DB STUDIO) 
MIXING & MASTERING ASSISTED BY AVINASH (20DB STUDIO)  

SONG COMPOSED AND ARRANGED BY JUSTIN PRABHAKARAN
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",152,PT4M23S,false,May
1079,7UP Madras Gig - Season 2 - Avizhaai Making Video | Darbuka Siva | Madhan Karky,2019-05-07,36217,901,"We take you behind the scenes of #DarbukaSiva’s punchy #Avizhaai, the 4th track from #7UPMadrasGigS2. Check this video out to see what the composer has to say about his independent track and the idea behind it!

#7UPMadrasGigS2

Produced & Conceptualised by - Sony Music & Knack Studios
Jewellery Partner- NAC Jewellers
Television Partner - Sun Music
Streaming Partner - Gaana
Radio Partner -  92.7 Big FM

Director - Amith Krishnan
Cinematographer - Gopinath D
Art Director - Udayakumar K
Costume Designer - Pallavi Singh
Choreographer - Anusha Swamy
Asst Choreographer Sanjay Vishal
Creative Producer - Harish Ram L H
Line Producers - Roll Time Studios LLP
Production executive - PA. Surendar

Starring - Sanjana Sarathy 

Song credits: 
SINGER: Sanjana Kalmanje
MUSIC COMPOSER: Darbuka Siva
LYRICIST: Madhan Karky

Direction Team
Vandana Surya
Manojkumar
Ramanathan Sathyamoorthy

Making Video Team
Ashik Mohamed
Vishal Ravichandran
Varun Dinesh
Vivek Vignesh
Making Video Editor Vishnu Vijayan

Cinematography Team
Anand
Srikanth
Pushparaj
Vithagan Suryan
Santhosh

Dancers - Sarath, Sibi, Naveen, Alfred, Parvathi, Varshini, Champa, Mithila

Costume Team
Shruthi Manjari
Jasmine Joseph

Colourist - Babu (Knack Studios )
DI  Line Producer (Knack studios) - V. Krishna Rao
DI Editor (Knack studios) - S. Balakrishnan, L. Dhananjayambi
Data Management (Knack studios)- K. Sarath Babu, V. Rama Krishnan, D. Shanmuga Pandiyan

Focus Puller - Subbu

Camera Assistant
Arunachalam
Selva
Ravi Prasadh Unit
Manimaran
Suresh
Manikandan
Palanikumar
Anandan
Ramanreddy
Parthiban
Venkatesan
Murugan
Murali
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
Instagram: https://www.instagram.com/sonymusic_south/",46,PT59S,false,May
1080,"NGK - Ring-Back Tunes | Suriya, Sai Pallavi, Rakul Preet | Yuvan Shankar Raja | Selvaraghavan",2019-05-07,102935,7089,"Movie - NGK
Starring - Suriya, Sai Pallavi, Rakul Preet Singh
Music - Yuvan Shankar Raja
Written & Directed by Selvaraghavan
Cinematographer - Sivakumar Vijayan
Edited by Praveen K. L.
Art Director - Vijay Murugan
Producer - S. R. Prakashbabu & S. R. Prabhu
Banner - Dream Warrior Pictures & Reliance Entertainment

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
Instagram: sonymusic_south",171,PT2M7S,false,May
1081,"Monster - Anthimaalai Neram Lyric | SJ Suryah, Priya BhavaniShankar, Justin Prabhakaran, Nelson",2019-05-06,960282,11011,"Song - Anthimaalai Neram
Movie - Monster
Singer - Sid Sriram
Lyrics - Karthik Netha
Cast - SJ Suryah, Priya BhavaniShankar, Karunakaran
Music - Justin Prabhakaran
Written & Director - Nelson Venkatesan 
Producer - S R Prakash Babu, S R Prabhu, R Thangaprabaharan, P Gopinath
Banner - Potential Studios LLP

Musician Credits 
CHORUS ARRANGED AND SUNG BY PRAVIN SAIVI
GUITAR : PRAVI SAIVI
FLUTE : VIJAY ANAND
SITAR  : KISHORE
TABLA  : BALU
Drums - Barath dhanasekar
BASS GUITAR : NAVEEN
MUSICIANS CO-ORDINATORS : ANTONY RAJ (THE STATION INN), NIRMAL RAJ (HYMN STUDIO)    
RECORDING ENGINEERS :  LIGESH ( VOICE & VISION), ADITHYAN (2BQ STUDIO), 
SENTHIL PRASAD ( VANAJ KESAV DIGI AUDIO WAVES ), AVINASH (20DB STUDIO)
NIRANJAN ( AKASH STUDIO BANGALORE)
MIXING & MASTERING ENGINEER – BALU THANKACHAN (20DB STUDIO) 
MIXING & MASTERING ASSISTED BY AVINASH (20DB STUDIO)        
SONG COMPOSED AND ARRANGED BY JUSTIN PRABHAKARAN
Lyric video by : Ranjit Kumar Rajendran (SFTS MEDIA)
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",339,PT3M58S,false,May
1082,"Monster - Tabakkunu Lyric Video | SJ Suryah, Priya BhavaniShankar, Justin Prabhakaran, Nelson",2019-05-04,268854,3032,"Song - Tabakkunu
Movie - Monster
Singer - Offir J. Rock (from Israel)
Lyrics - Yugabharathi
Cast - SJ Suryah, Priya Bhavani Shankar, Karunakaran
Music - Justin Prabhakaran
Written & Director - Nelson Venkatesan 
Producer - S R Prakash Babu, S R Prabhu, R Thangaprabaharan, P Gopinath
Banner - Potential Studios LLP

Musician Credits 
Electric guitar : josh mark raj
Saz &kamancha: Roysmila(from Israel)
All Percussions : bharat Danasekar , Karthick vamsi 
Bass guitar : naveen 
Musician co Ordinators : antony raj ( the station inn ) nirmal raj (hymn studio)
Recording engineers: niranjan (Akash studio Bangalore) Adithyan (2 bar q)
Senthil (vanji kesav digi audio waves)
Mixed and mastered by Balu Thankachan 
Composed and arranged by Justin Prabhakaran
Lyric video by : Ranjit Kumar Rajendran (SFTS MEDIA)
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",119,PT3M22S,false,May
1083,"Neeya 2 - Theatrical Trailer | Jai, Raai Laxmi, Catherine Tresa, Varalaxmi Sarathkumar | Shabir",2019-05-03,1317548,15550,"Presenting the trailer of the Tamil entertainer #Jai’s #Neeya2. Written and directed by L. Suresh and produced by Sridhar Arunachalam. Watch the official trailer now!  

Movie - Neeya 2
Music - Shabir
Starring - Jai, Raai Laxmi, Catherine Tresa, Varalaxmi Sarathkumar
Written & Directed by Suresh
Cinematography - Rajavel Mohan
Edited by - Gopi Krishna
Producer - Sridhar Arunachalam
Banner - Jumbo Cinemas

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",872,PT2M1S,false,May
1084,"Monster - Official Teaser ( Tamil ) | SJ Suryah, Priya BhavaniShankar | Justin Prabhakaran",2019-05-02,2743281,65051,"A hilarious ride with our intelligent #Monster! Starring #SJSuryah directed by Nelson Venkatesan, this entertainer with our amusing ‘Rat’ as the star is a sure fun-fest!
 
Watch the official Tamil teaser here !

Movie - Monster
Cast - SJ Suryah, Priya Bhavani Shankar, Karunakaran
Music - Justin Prabhakaran
Written & Director - Nelson Venkatesan
DOP - Gokul Benoy
Edited by V. J. Sabu Joseph
Art Director - Siva Shankar
Co-Writer - Shankar Dass
Stunt - Sudesh
Choreo - Santhosh
Production Executive - D. Nirmal Kannan
Production Manager - T. P. Sasikumar
Sound Designs - Sync Cinemas
Sound Mix - Kannan Ganpath
Stylist - Pravin Raj
Producer - S R Prakash Babu, S R Prabhu, R Thangaprabaharan, P Gopinath
Banner - Potential Studios LLP
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
https://www.instagram.com/sonymusic_south/",1204,PT53S,true,May
1085,"7UP Madras Gig - Season 2 - Poraali Penne Video | Keba Jeremiah, Pragathi, Deepti Reddy",2019-05-02,2188324,5677,"A hook that will refuse to get out of your head, packing some exhilarating positivity in the words of #KoSesha, #KebaJeremiah’s #PoraaliPenne from #7UPMadrasGigS2 is an infectious banger of a track that will get your mood soaring in no time. This song speaks straight to all the wonderful women out there about never ceasing to dream, and going out there and doing whatever they set out to do come what may.

Produced & Conceptualised by - Sony Music & Knack Studios
Jewellery Partner- NAC Jewellers
Television Partner - Sun Music
Streaming Partner - Gaana
Radio Partner -  92.7 Big FM

Director - Amith Krishnan
Cinematographer - Gopinath D
Art Director - Udayakumar K
Costume Designer - Pallavi Singh
Choreographer - Aparna Nagesh
Feat High kicks Dance Ensemble - Ananya Shankar, Atchaya shenali, Lavanya Shankar, Vadhana Bhaskar
Creative Producer - Harish Ram L H
Line Producers - Roll Time Studios LLP
Production executive - PA. Surendar

Song Credits : 
Composed by - Keba Jeremiah 
Sung by - Pragathi Guruprasad, Deepti Reddy
Lyrics by - Ko Sesha 
English Rap Lyrics - Deepti Reddy 
Music Produced by Sanjoy, Russell Ali & Keba Jeremiah 
Harmonies - El Fé Choir 
Conducted by Maria Roe Vincent 
Guitars - Keba Jeremiah
Song recorded by Avinash Satish at 20db SoundStudios 
Rap vocals recorded by Vishnu M at Krimson Avenue Studios
Song mixed and mastered by Ryan Shanahan

Direction Team
Vandana Surya
Manojkumar
Ramanathan Sathyamoorthy

Cinematography Team
Srikanth
Anand
Pushparaj
Vithagan Suryan
Santhosh
Akash Girish

Costume Team
Shruthi Manjari
Jasmine Joseph

Colourist - Babu (Knack Studios )
DI  Line Producer (Knack studios) - V. Krishna Rao
DI Editor (Knack studios) - S. Balakrishnan, L. Dhananjayambi
Data Management (Knack studios)- K. Sarath Babu, V. Rama Krishnan, D. Shanmuga Pandiyan

Focus Puller - Subbu

Camera Assistant
Arunachalam
Selva
Ravi Prasadh Unit
Manimaran
Suresh
Manikandan
Palanikumar
Anandan
Ramanreddy
Parthiban
Venkatesan
Murugan
Murali
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
Instagram: https://www.instagram.com/sonymusic_south/",214,PT3M53S,true,May
1086,"Falaknuma Das - Arerey Manasa Lyric (Telugu) | Vishwak Sen, Sid Sriram Vivek Sagar | Tharun Bhascker",2019-05-01,19645877,130137,"Watch Arerey Manasa official Telugu lyric video from the movie Falaknuma Das

Movie - Falaknuma Das
Song - Arerey Manasa 
Composed and Arranged by Vivek Sagar
Vocals by Sid Sriram
Lyrics by Kittu Vissapragada
Starring - Vishwak Sen, Saloni Misra, Harshita Gaur, Prashanthi Charuolingah, Uttej, Tharun Bhascker
Directed by Vishwak Sen
Producer - Karate Raju
Original Sound Track by Vivek sagar
Cinematographer- Vidya Sagar Chinta
Art-Akhila Pemmasani, Tarun, Vinod 
Editor - Ravi Teja
Executive producer - Sandeep Cherlapally
Production - Jay Chandra and Gopal Upadhyay
Banner - Vanmaye Creations In association with Vishwak Sen cinemas & Terranova Pictures & Media 9 Creative Works
Presents - Suresh Productions

Musician Credits -
Composed and Arranged by Vivek Sagar
Lyrics by Kittu Vissapragada
Vocals by Sid Sriram
Guitars by Varun Venugopal 
Saarangi by Aslam Khan
Flute by Pramod Umapathi
Harmonium by Yakub Ali
Violin by Abhijert Gurjale 
Bass and Additional Programming by Vivek Sagar
Drums by David Joseph

Recorded at Krimson Avenue , Chennai
Recorded and Produced at Tapeloop, Hyderabad 

Mixed by Sanjay Das at Tapeloop
Mastered by Shadab Rayeen

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
Instagram: sonymusic_south",2942,PT5M2S,false,May
1087,"NGK Telugu - Jukebox | Suriya, Sai Pallavi, Rakul Preet | Yuvan Shankar Raja | Selvaraghavan",2019-04-30,160360,6504,"The #YuvanShankarRaja  signature all over! Presenting the official audio of the revolutionary #NGKTelugu directed by the visionary #SriRaghava starring the versatile #Suriya! Be it the romantic #PremaOPremaa , the hard-hitting #Anachivesinaa ,the thumping #Thiragabadu or the addictive #VaddeeloduVachene  this album is a true delight! 

Listen to the official Telugu jukebox here!

Song - Vaddeelodu Vachene  - 00:00
Singers - Sathyan
Lyrics - Chandrabose

Song - Thiragabadu - 03:38
Singers - Jithin Raj
Lyrics - Chandrabose

Song - Prema O Premaa - 07:34
Singers - Sid Sriram, Hemambiga
Lyrics - Chandrabose

Song - Anachivesinaa - 11:57
Singers - Sarath Santhosh
Lyrics - Rajesh A Moorthy

Movie - NGK Telugu
Starring - Suriya, Sai Pallavi, Rakul Preet Singh
Music - Yuvan Shankar Raja
Written & Directed by Selvaraghavan
Cinematographer - Sivakumar Vijayan
Edited by Praveen K. L.
Art Director - Vijay Murugan
Producer - S. R. Prakashbabu & S. R. Prabhu
Banner - Dream Warrior Pictures & Reliance Entertainment

Music Composed and Arranged by: Yuvanshankar Raja  
Recorded and Mixed at U1 Records
by M. Kumaraguruparan D.F.Tech
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2019 Sony Music Entertainment India Pvt. Ltd.

Subscribe:
YouTube: https://www.youtube.com/c/SonyMusicSouth
VEVO: https://www.youtube.com/user/SonyMusicSouthVEVO

Like us:
Facebook: https://www.facebook.com/SonyMusicSouth

Follow us:
Twitter: https://twitter.com/SonyMusicSouth
Instagram: sonymusic_south",267,PT14M,false,Apr
